证券代码,证券名称,华泰借入数量(股),华泰借入期限(天),华泰借入利率,华泰融出数量(股),华泰融出期限(天),华泰融出利率,成交量(股),成交额(元),最新收盘价(元),期间涨跌幅(%),融券余额(万元),融券卖出额(万元),融券偿还额(万元),融券净卖出额(万元),融券余额占流通市值(%),融券卖出额占成交额(%),融券标的纳入日期,证监会行业,Wind行业,申银万国行业,中信证券行业,上市板块,所属省份,所属城市,flag
300959,线上线下,14000,14/28,3.2%,26600,7/14/28,6.0%,0,0.0,35.83,-69.3174667280335,0.0,157.6015,157.2899,0.3116,0.0,0.00342862197224374,2021-03-22,软件和信息技术服务业,电信服务Ⅱ,通信服务,增值服务Ⅱ,创业板,江苏省,无锡市,1
300960,通业科技,898000,7/14,3.1%,39400,7/14/28,8.0%,0,0.0,24.6,-37.3306811909949,0.0,29.0399,29.06,-0.0201,0.0,0.000909708110036586,2021-03-29,铁路、船舶、航空航天和其他运输设备制造业,资本货物,轨交设备Ⅱ,运输设备,创业板,广东省,深圳市,1
300961,深水海纳,0,,2.0%,90800,7/14/28,4.0%,0,0.0,11.15,-77.3710930420712,0.0,0.0,0.0,0.0,0.0,0.0,2021-03-30,生态保护和环境治理业,商业和专业服务,环境治理,环保及公用事业,创业板,广东省,深圳市,0
300962,中金辐照,0,,2.0%,58600,7/14/28,6.0%,0,0.0,17.32,-48.0552236311239,0.0,17.3039,14.8704,2.4335,0.0,0.000328824108675296,2021-04-09,其他制造业,医疗保健设备与服务,专业服务,专用机械,创业板,广东省,深圳市,0
300963,中洲特材,0,,2.0%,78400,7/14/28,6.0%,0,0.0,12.51,-50.3913715625624,0.0,0.0,0.0,0.0,0.0,0.0,2021-04-09,有色金属冶炼和压延加工业,材料Ⅱ,金属新材料,专用机械,创业板,上海,上海市,0
300964,本川智能,101700,14/28,3.0%,23400,7/14/28,8.0%,0,0.0,41.87,-38.3879287900875,0.0,130.2184,122.0657,8.1527,0.0,0.00227469417762879,2021-08-05,计算机、通信和其他电子设备制造业,技术硬件与设备,元件,元器件,创业板,江苏省,南京市,1
300965,恒宇信通,34200,7/14,3.1%,19200,7/14/28,7.0%,0,0.0,50.04,-60.6378375136314,0.0,0.0,0.0,0.0,0.0,0.0,2021-04-02,计算机、通信和其他电子设备制造业,资本货物,航空装备Ⅱ,航空航天,创业板,北京,北京市,1
300966,共同药业,18800,14,3.1%,43000,7/14/28,6.0%,0,0.0,22.52,-60.2932765748377,0.0,8969.1292,9046.8116,-77.6824,0.0,0.105034231957876,2021-04-09,医药制造业,制药、生物科技与生命科学,化学制药,化学制药,创业板,湖北省,宜城市,1
300967,晓鸣股份,11100,7/14,3.1%,68900,7/14/28,6.0%,3300,49467.0,15.01,-50.7210788045234,13.2448,16820.9034,16802.6209,18.2825,0.00843966399312556,0.207695524234327,2021-04-13,畜牧业,食品、饮料与烟草,养殖业,畜牧业,创业板,宁夏回族自治区,银川市,1
300968,格林精密,0,,2.0%,214800,7/14/28,6.0%,0,0.0,7.97,-61.679940348464,6.8542,32697.1119,27624.1639,5072.948,0.00496748756285518,1.00013698312165,2021-04-15,计算机、通信和其他电子设备制造业,技术硬件与设备,消费电子,消费电子,创业板,广东省,惠州市,0
300969,恒帅股份,18400,14,3.1%,13600,7/14/28,7.0%,0,0.0,71.6,26.4954173943416,0.0,70.4103,70.0568,0.3535,0.0,0.000867258005722613,2021-04-12,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,创业板,浙江省,宁波市,1
300970,华绿生物,17800,14,3.1%,45000,7/14/28,5.0%,0,0.0,22.57,-45.2281421793038,0.0,2.6763,2.8251,-0.1488,0.0,5.50486816794325e-05,2021-04-12,农业,食品、饮料与烟草,种植业,种植业,创业板,江苏省,宿迁市,1
300971,博亚精工,5000,14,3.1%,41600,7/14/28,5.0%,0,0.0,24.07,-44.7450441449403,0.0,0.0,0.0,0.0,0.0,0.0,2021-04-15,通用设备制造业,资本货物,专用设备,专用机械,创业板,湖北省,襄阳市,1
300972,万辰生物,9800,14,3.1%,24200,7/14/28,7.0%,0,0.0,40.93,52.3717452014652,2.8651,205.3634,201.7696,3.5938,0.00093562874251497,0.00333965774825549,2021-04-19,农业,食品、饮料与烟草,种植业,种植业,创业板,福建省,漳州市,1
300973,立高食品,0,,2.0%,22800,7/14/28,6.0%,2200,137830.0,62.41,-38.4593167669903,410.8138,51767.0083,51120.9264,646.0819,0.0926515604300492,0.669212169341121,2021-04-15,食品制造业,食品、饮料与烟草,休闲食品,食品,创业板,广东省,广州市,0
300975,商络电子,88400,14/28,3.0%,132800,7/14/28,8.0%,34800,258564.0,7.37,-62.9070493691899,11.055,10322.6379,9882.4304,440.2075,0.00463112359579702,0.238597224231189,2021-04-21,批发业,技术硬件与设备,元件,元器件,创业板,江苏省,南京市,1
300976,达瑞电子,0,,2.0%,22400,7/14/28,6.0%,0,0.0,43.94,-64.1223432640693,0.0,163.44,164.5381,-1.0981,0.0,0.00443385395579023,2021-04-19,计算机、通信和其他电子设备制造业,技术硬件与设备,消费电子,消费电子,创业板,广东省,东莞市,0
300977,深圳瑞捷,773200,7/14/28,3.0%,49000,7/14/28,8.0%,0,0.0,20.8,-28.8765003921569,0.0,0.0,0.0,0.0,0.0,0.0,2021-04-20,专业技术服务业,商业和专业服务,工程咨询服务Ⅱ,建筑设计及服务Ⅱ,创业板,广东省,深圳市,1
300978,东箭科技,27200,14,3.1%,83200,7/14/28,6.1%,0,0.0,11.86,-58.9174394300861,73.7692,3018.0906,2918.3817,99.7089,0.0471256383610939,0.0645719143457413,2021-04-26,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,创业板,广东省,佛山市,1
300979,华利集团,0,,2.0%,126700,7/14/28,5.73%,0,0.0,52.67,-44.46438331,2083.2565,92741.8526,87883.581,4858.2716,0.270767506462423,1.01201361843066,2021-04-26,皮革、毛皮、羽毛及其制品和制鞋业,耐用消费品与服装,纺织制造,纺织制造,创业板,广东省,中山市,0
300980,祥源新材,0,,2.0%,52600,7/14/28,5.0%,0,0.0,18.98,-47.2510860652732,0.0,0.0,0.0,0.0,0.0,0.0,2021-04-21,橡胶和塑料制品业,材料Ⅱ,塑料,塑料及制品,创业板,湖北省,汉川市,0
300981,中红医疗,119500,14/28,3.2%,70600,7/14/28,6.0%,5500,83215.0,14.54,-68.5623191563275,19.9417,18300.6227,17995.5891,305.0336,0.0111642487595137,0.231953987048761,2021-04-27,橡胶和塑料制品业,医疗保健设备与服务,医疗器械,其他医药医疗,创业板,河北省,唐山市,1
300982,苏文电能,0,,2.0%,28400,7/14/28,9.15%,0,0.0,42.51,45.9068910505837,249.8398,7608.8869,7325.3075,283.5794,0.0739862468916772,0.0979395722968379,2021-04-27,土木工程建筑业,资本货物,基础建设,电气设备,创业板,江苏省,常州市,0
300983,尤安设计,0,,2.0%,30400,7/14/28,6.0%,0,0.0,33.03,-57.6289554974627,0.0,0.0,0.0,0.0,0.0,0.0,2021-04-20,专业技术服务业,商业和专业服务,工程咨询服务Ⅱ,建筑设计及服务Ⅱ,创业板,上海,上海市,0
300984,金沃股份,0,,2.0%,40600,7/14/28,6.0%,0,0.0,24.78,-28.0689846641988,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-18,通用设备制造业,资本货物,通用设备,专用机械,创业板,浙江省,衢州市,0
300985,致远新能,885800,7/14/28,3.2%,36000,7/14/28,8.0%,0,0.0,27.85,-37.8361128279235,0.0,166.5316,160.9662,5.5654,0.0,0.00209890910328897,2021-04-29,金属制品业,资本货物,通用设备,汽车零部件Ⅱ,创业板,吉林省,长春市,1
300986,志特新材,0,,2.0%,55000,7/14/28,6.0%,0,0.0,17.95,-20.8222514553015,0.0,709.9324,722.3621,-12.4297,0.0,0.0184131487930854,2021-04-30,金属制品业,材料Ⅱ,专业工程,结构材料,创业板,江西省,抚州市,0
300987,川网传媒,55800,14,3.1%,56600,7/14/28,6.0%,0,0.0,17.11,-55.877383174108,1529.8684,121076.2818,118679.004,2397.2778,0.937565007034671,1.46582582590126,2021-05-11,互联网和相关服务,软件与服务,数字媒体,广告营销,创业板,四川省,成都市,1
300988,津荣天宇,0,,2.0%,51000,7/14/28,6.0%,0,0.0,19.68,-41.7311068387097,0.0,32.2081,31.077,1.1311,0.0,0.000628694404789422,2021-05-12,金属制品业,汽车与汽车零部件,专用设备,专用机械,创业板,天津,天津市,0
300989,蕾奥规划,1155800,7/14/28,3.0%,42600,7/14/28,8.0%,0,0.0,22.8,-18.7646458715596,4.104,40.9588,35.5892,5.3696,0.00444444444444444,0.00120753601237856,2021-05-07,专业技术服务业,商业和专业服务,工程咨询服务Ⅱ,建筑设计及服务Ⅱ,创业板,广东省,深圳市,1
300990,同飞股份,26000,14,3.1%,23800,7/14/28,6.0%,0,0.0,41.01,32.4117810094759,0.0,67.6381,67.6908,-0.0527,0.0,0.000986326637229279,2021-05-12,通用设备制造业,资本货物,通用设备,专用机械,创业板,河北省,三河市,1
300991,创益通,0,,3.0%,66200,7/14/28,7.0%,0,0.0,14.65,-53.8267370864771,0.0,0.0,0.0,0.0,0.0,0.0,2021-05-20,计算机、通信和其他电子设备制造业,技术硬件与设备,其他电子Ⅱ,其他电子零组件Ⅱ,创业板,广东省,深圳市,0
300992,泰福泵业,0,,2.0%,50200,7/14/28,5.0%,0,0.0,20.15,-59.3890820328131,0.0,171.179,164.966,6.213,0.0,0.00535760304089335,2021-05-25,通用设备制造业,资本货物,通用设备,通用设备,创业板,浙江省,温岭市,0
300993,玉马遮阳,0,,2.0%,89400,7/14/28,7.0%,0,0.0,10.85,-25.3010605929764,0.0,62.2443,61.9957,0.2486,0.0,0.00204423959538864,2021-05-24,纺织业,材料Ⅱ,家居用品,家居,创业板,山东省,寿光市,0
300994,久祺股份,0,,2.0%,67400,7/14/28,6.0%,10700,157825.0,14.88,-44.8093899130435,4.6128,365.7635,356.2733,9.4902,0.00398170982326346,0.00883802800557705,2021-08-12,铁路、船舶、航空航天和其他运输设备制造业,耐用消费品与服装,摩托车及其他,摩托车及其他Ⅱ,创业板,浙江省,杭州市,0
300995,奇德新材,226700,7/14,3.1%,43800,7/14/28,7.0%,0,0.0,23.18,-50.0470269691241,0.0,0.0,0.0,0.0,0.0,0.0,2021-05-26,橡胶和塑料制品业,材料Ⅱ,塑料,塑料及制品,创业板,广东省,江门市,1
300996,普联软件,70800,7/14,3.1%,36000,7/14/28,6.0%,0,0.0,26.75,-9.84194904692083,0.0,502.0877,501.2339,0.8538,0.0,0.00852381515454656,2021-06-03,软件和信息技术服务业,软件与服务,软件开发,计算机软件,创业板,山东省,济南市,1
300997,欢乐家,4000,14,3.1%,90000,3-28,6.0%,0,0.0,13.35,-55.5507874193548,8.277,1831.985,1806.0712,25.9138,0.00688888888888889,0.0302525592543447,2021-06-02,酒、饮料和精制茶制造业,食品、饮料与烟草,饮料乳品,食品,创业板,广东省,湛江市,1
300998,宁波方正,216200,14,3.1%,34000,7/14/28,7.0%,0,0.0,30.47,-31.2341069642857,0.0,87394.9231,84913.0729,2481.8502,0.0,1.71691392311819,2021-06-02,专用设备制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,创业板,浙江省,宁波市,1
300999,金龙鱼,1100,14,2.0%,27400,7/14/28,3.59%,0,0.0,35.64,-36.0307822857143,6008.1128,1978933.2027,1961199.4672,17733.7355,0.310658254980892,2.11180044804449,2020-10-15,农副食品加工业,食品、饮料与烟草,农产品加工,农产品加工Ⅱ,创业板,上海,上海市,1
301000,肇民科技,0,,2.0%,59400,7/14/28,6.0%,0,0.0,16.96,-37.4116285501542,0.0,0.0,0.0,0.0,0.0,0.0,2021-05-28,橡胶和塑料制品业,汽车与汽车零部件,汽车零部件,专用机械,创业板,上海,上海市,0
301001,凯淳股份,31400,7/14/28,3.0%,37000,7/14/28,7.0%,0,0.0,26.21,-56.4151935717818,0.0,104.2935,102.3704,1.9231,0.0,0.00241019321419704,2021-05-28,互联网和相关服务,软件与服务,互联网电商,电商及服务Ⅱ,创业板,上海,上海市,1
301002,崧盛股份,111000,14,3.1%,51200,7/14/28,4.0%,0,0.0,19.45,-74.2875083592535,0.0,1206.2924,1169.9799,36.3125,0.0,0.0390739020471196,2021-06-07,计算机、通信和其他电子设备制造业,资本货物,电网设备,电气设备,创业板,广东省,深圳市,1
301003,江苏博云,0,,2.0%,42000,7/14/28,6.0%,0,0.0,23.89,-42.0089838574707,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-01,橡胶和塑料制品业,材料Ⅱ,塑料,塑料及制品,创业板,江苏省,张家港市,0
301004,嘉益股份,30000,14,3.1%,23800,7/14/28,7.0%,0,0.0,40.4,33.5508209470053,106.656,3356.5953,3260.7833,95.812,0.1056,0.103620461436863,2021-06-25,金属制品业,耐用消费品与服装,家居用品,家居,创业板,浙江省,金华市,1
301005,超捷股份,0,,2.0%,37000,7/14/28,6.0%,0,0.0,27.06,-14.6795715742945,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-01,汽车制造业,汽车与汽车零部件,汽车零部件,通用设备,创业板,上海,上海市,0
301006,迈拓股份,0,,2.0%,49200,7/14/28,6.0%,0,0.0,19.87,-34.7676974488189,0.0,942.5429,945.7266,-3.1837,0.0,0.0395000268477111,2021-06-07,仪器仪表制造业,资本货物,通用设备,仪器仪表Ⅱ,创业板,江苏省,南京市,0
301007,德迈仕,1012200,7/14,3.1%,59600,7/14/28,8.0%,0,0.0,16.69,-43.8910890247934,0.1669,45.4968,42.3857,3.1111,8.0901076186566e-05,0.000772347533967476,2021-06-16,汽车制造业,汽车与汽车零部件,汽车零部件,汽车零部件Ⅱ,创业板,辽宁省,大连市,1
301008,宏昌科技,179700,7/14/28,3.2%,37400,7/14/28,8.0%,0,0.0,27.1,-53.8537381312784,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-11,电气机械和器材制造业,资本货物,家电零部件Ⅱ,专用机械,创业板,浙江省,金华市,1
301009,可靠股份,0,,2.0%,77600,7/14/28,6.0%,0,0.0,12.58,-51.056062205029,0.0,60606.3076,59357.6468,1248.6608,0.0,1.64025378481501,2021-06-17,造纸和纸制品业,家庭与个人用品,个护用品,造纸Ⅱ,创业板,浙江省,杭州市,0
301010,晶雪节能,0,,2.0%,50000,7/14/28,5.0%,0,0.0,20.35,-32.4432008519004,0.0,5218.8483,5277.4967,-58.6484,0.0,0.112751069295812,2021-06-18,非金属矿物制品业,材料Ⅱ,装修建材,专用机械,创业板,江苏省,常州市,0
301011,华立科技,0,,2.0%,60300,7/14/28,4.0%,0,0.0,20.72,-42.6935673495935,139.6322,51177.799,48449.7827,2728.0163,0.0861085090161025,1.01264098535615,2021-06-17,文教、工美、体育和娱乐用品制造业,消费者服务Ⅱ,文娱用品,文化娱乐,创业板,广东省,广州市,0
301012,扬电科技,322400,14,3.1%,45800,7/14/28,7.0%,0,0.0,21.65,-37.6440998976459,0.0,121.487,126.0229,-4.5359,0.0,0.0019275865218451,2021-06-22,电气机械和器材制造业,资本货物,电网设备,电气设备,创业板,江苏省,泰州市,1
301013,利和兴,7700,14/28,3.0%,75400,7/14/28,7.0%,0,0.0,13.05,-43.2348350649351,0.0,8370.8752,7783.248,587.6272,0.0,0.152667429170485,2021-06-29,专用设备制造业,资本货物,专用设备,仪器仪表Ⅱ,创业板,广东省,深圳市,1
301015,百洋医药,0,,2.0%,44000,7/14/28,6.0%,0,0.0,21.92,-58.609801994302,213.7573,30353.6991,29071.0419,1282.6572,0.0823797393227942,0.564959657978221,2021-06-30,批发业,医疗保健设备与服务,医药商业,其他医药医疗,创业板,山东省,青岛市,0
301016,雷尔伟,1022900,7/14/28,3.0%,39200,7/14/28,8.0%,0,0.0,27.41,-35.1792893138618,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-30,铁路、船舶、航空航天和其他运输设备制造业,资本货物,轨交设备Ⅱ,运输设备,创业板,江苏省,南京市,1
301017,漱玉平民,557400,7-182,2.0%,45600,7/14/28,7.0%,0,0.0,19.47,-33.0696512690355,101.4387,109828.281,105581.9483,4246.3327,0.0476668817989236,2.00259310422013,2021-07-05,零售业,食品与主要用品零售Ⅱ,医药商业,其他医药医疗,创业板,山东省,济南市,1
301018,申菱环境,249200,7/14,3.1%,35600,7/14/28,7.0%,0,0.0,27.35,-1.54656709039547,0.0,25845.3664,23671.2536,2174.1128,0.0,0.22208294436428,2021-07-07,专用设备制造业,资本货物,通用设备,专用机械,创业板,广东省,佛山市,1
301019,宁波色母,0,,2.0%,48600,7/14/28,6.0%,0,0.0,20.91,-43.9634740031072,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-28,橡胶和塑料制品业,材料Ⅱ,塑料,塑料及制品,创业板,浙江省,宁波市,0
301020,密封科技,12800,14,3.1%,48400,7/14/28,6.0%,0,0.0,20.57,-37.0567257425742,0.0,64.3598,63.0654,1.2944,0.0,0.0016692163142855,2021-07-06,通用设备制造业,汽车与汽车零部件,汽车零部件,专用机械,创业板,山东省,烟台市,1
301021,英诺激光,24800,7/14,3.1%,41000,7/14/28,6.0%,0,0.0,24.14,-46.6995666958425,0.0,164.1308,162.7811,1.3497,0.0,0.00275653210430585,2021-07-06,专用设备制造业,技术硬件与设备,自动化设备,通用设备,创业板,广东省,深圳市,1
301022,海泰科,312200,7/14,3.1%,33000,7/14/28,8.0%,0,0.0,29.84,-32.212041324867,0.0,61.8067,58.081,3.7257,0.0,0.00219594032082722,2021-07-02,专用设备制造业,资本货物,汽车零部件,汽车零部件Ⅱ,创业板,山东省,青岛市,1
301023,江南奕帆,6600,14,3.1%,23800,7/14/28,6.0%,0,0.0,40.48,-39.6692606525912,0.0,63.2841,66.4468,-3.1627,0.0,0.00234604690395288,2021-07-07,电气机械和器材制造业,资本货物,电机Ⅱ,专用机械,创业板,江苏省,无锡市,1
301024,霍普股份,459100,7/14/28,3.0%,32200,7/14/28,8.0%,0,0.0,32.0,-32.7598672566372,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-28,专业技术服务业,商业和专业服务,工程咨询服务Ⅱ,建筑设计及服务Ⅱ,创业板,上海,上海市,1
301025,读客文化,72200,7/14,3.1%,87400,7/14/28,7.0%,0,0.0,11.04,-64.6231464308275,0.0,233.7619,228.4891,5.2728,0.0,0.00395403790736891,2021-07-19,新闻和出版业,媒体Ⅱ,出版,媒体,创业板,上海,上海市,1
301026,浩通科技,0,,2.0%,35100,7/14/28,6.0%,5100,168963.0,32.69,-65.7480587172909,147.105,51495.306,46805.3707,4689.9353,0.0807235209719887,1.13735241934092,2021-07-16,废弃资源综合利用业,材料Ⅱ,小金属,稀有金属,创业板,江苏省,徐州市,0
301027,华蓝集团,34600,14,3.1%,76200,7/14/28,6.0%,0,0.0,12.96,-55.4952364874064,0.0,148.4047,143.906,4.4987,0.0,0.00261712339913807,2021-07-15,专业技术服务业,商业和专业服务,工程咨询服务Ⅱ,建筑设计及服务Ⅱ,创业板,广西壮族自治区,南宁市,1
301028,东亚机械,0,,2.0%,97600,7/14/28,6.0%,0,0.0,10.31,-35.673100417412,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-20,通用设备制造业,资本货物,通用设备,专用机械,创业板,福建省,厦门市,0
301029,怡合达,0,,4.0%,102000,7-42,4.0%,0,0.0,35.44,-53.0879945355191,490.1457,33397.0536,31872.3039,1524.7497,0.0464182889275445,0.672322461984887,2021-07-23,通用设备制造业,技术硬件与设备,自动化设备,专用机械,创业板,广东省,东莞市,0
301030,仕净科技,0,,2.0%,21000,7/14/28,6.0%,0,0.0,51.55,89.7313213102687,243.3676,56168.7125,55426.4058,742.3067,0.0450780720340005,0.673298626425649,2021-07-22,专用设备制造业,商业和专业服务,环保设备Ⅱ,专用机械,创业板,江苏省,苏州市,0
301031,中熔电气,0,,2.0%,10100,7/14/28,6.0%,0,0.0,127.75,0.69035418780735,393.5594,13598.1156,13192.8252,405.2904,0.0848469651793145,0.225819173845267,2021-07-15,电气机械和器材制造业,技术硬件与设备,其他电子Ⅱ,其他电子零组件Ⅱ,创业板,陕西省,西安市,0
