证券代码,证券名称,华泰借入数量(股),华泰借入期限(天),华泰借入利率,华泰融出数量(股),华泰融出期限(天),华泰融出利率,成交量(股),成交额(元),最新收盘价(元),期间涨跌幅(%),融券余额(万元),融券卖出额(万元),融券偿还额(万元),融券净卖出额(万元),融券余额占流通市值(%),融券卖出额占成交额(%),融券标的纳入日期,证监会行业,Wind行业,申银万国行业,中信证券行业,上市板块,所属省份,所属城市,flag
300065,海兰信,0,,0.02 ,147700,4月28日,0.06 ,11200,116704,10.26,6.875,74.0977,28865.0982,28759.8953,105.2029,0.010973292,0.118147624,,计算机、通信和其他电子设备制造业,技术硬件与设备,航海装备Ⅱ,其他军工Ⅱ,创业板,北京,北京市,0
300066,三川智慧,0,,0.02 ,225500,7/14/28,0.06 ,0,0,4.99,-1.326204744,41.417,3327.1254,3271.263,55.8624,0.008271644,0.055496035,,仪器仪表制造业,资本货物,通用设备,仪器仪表Ⅱ,创业板,江西省,鹰潭市,0
300068,南都电源,0,,0.02 ,160000,3月28日,0.06 ,5600,88816,16.2,11.23890966,692.3864,71009.6256,72576.648,-1567.0224,0.051752885,0.157721278,,电气机械和器材制造业,资本货物,电池,电源设备,创业板,浙江省,杭州市,0
300070,碧水源,0,,0.02 ,706300,4月28日,0.05 ,0,0,5.53,-36.69140351,2600.8315,95856.8619,95386.6085,470.2534,0.142372789,0.614661133,,生态保护和环境治理业,商业和专业服务,环境治理,环保及公用事业,创业板,北京,北京市,0
300072,海新能科,0,,0.02 ,290600,7/14/28,0.06 ,0,0,3.47,-38.36589698,15.6844,47466.8363,48641.9275,-1175.0912,0.001940001,0.422906478,,化学原料和化学制品制造业,商业和专业服务,环境治理,其他化学制品Ⅱ,创业板,北京,北京市,0
300073,当升科技,0,,0.02 ,196800,7-42,0.04 ,0,0,44.1,16.44635815,2447.8675,453678.2184,450872.8488,2805.3696,0.113635744,0.752463126,,电气机械和器材制造业,材料Ⅱ,电池,其他化学制品Ⅱ,创业板,北京,北京市,0
300075,数字政通,50800,14/28,0.03 ,59600,7/14/28,0.07 ,7500,145275,19.07,58.67095486,986.4719,30145.8285,28984.5779,1161.2506,0.10137777,0.077930337,2022/10/24,软件和信息技术服务业,软件与服务,软件开发,计算机软件,创业板,北京,北京市,1
300077,国民技术,0,,0.02 ,101500,4月28日,0.06 ,13600,172856,12.67,21.82692308,500.2166,55061.2388,54398.6062,662.6326,0.069745104,0.151380516,2022/10/24,计算机、通信和其他电子设备制造业,半导体与半导体生产设备,半导体,半导体,创业板,广东省,深圳市,0
300078,思创医惠,246000,14,0.03 ,211800,7/14/28,0.05 ,0,0,4.51,-62.30541044,0,8425.5426,8860.1328,-434.5902,0,0.106389792,,计算机、通信和其他电子设备制造业,技术硬件与设备,IT服务Ⅱ,计算机软件,创业板,浙江省,杭州市,1
300079,数码视讯,0,,0.02 ,303400,4月28日,0.06 ,22900,124576,5.39,7.752742491,261.851,86841.5834,85906.5516,935.0318,0.03843473,0.267294073,,计算机、通信和其他电子设备制造业,软件与服务,IT服务Ⅱ,媒体,创业板,北京,北京市,0
300080,易成新能,0,,0.02 ,215500,7/14/28,0.06 ,2000,10080,5.05,-0.394477318,64.029,3252.1384,3221.8018,30.3366,0.010367028,0.033148641,2022/10/24,非金属矿物制品业,半导体与半导体生产设备,光伏设备,电源设备,创业板,河南省,开封市,0
300081,恒信东方,0,,0.02 ,147300,7/14/28,0.07 ,0,0,8.1,-7.428571429,194.9613,29938.4005,29733.4727,204.9278,0.048925024,0.12005084,2022/10/24,专业技术服务业,软件与服务,通信服务,增值服务Ⅱ,创业板,北京,北京市,0
300082,奥克股份,0,,0.02 ,143500,7/14/28,0.06 ,0,0,7.42,-12.87990787,22.0374,1202.9388,1165.3551,37.5837,0.004381103,0.007902004,2022/10/24,化学原料和化学制品制造业,材料Ⅱ,化学原料,化学原料,创业板,辽宁省,辽阳市,0
300083,创世纪,0,,0.04 ,296400,4月28日,0.05 ,26600,167048,6.29,-37.16283716,1024.8423,18234.3335,16903.6784,1330.6551,0.120374446,0.060250669,2022/10/24,通用设备制造业,资本货物,自动化设备,通用设备,创业板,广东省,东莞市,0
300085,银之杰,1984500,7/14/28,0.03 ,69400,7/14/28,0.08 ,0,0,13.65,-36.14776939,738.9797,18897.7201,18236.224,661.4961,0.102710029,0.098552863,,软件和信息技术服务业,软件与服务,软件开发,计算机软件,创业板,广东省,深圳市,1
300087,荃银高科,0,,0.02 ,189400,7/14/28,0.06 ,43000,456230,10.64,12.27390883,801.492,23718.6735,22819.9874,898.6861,0.084080555,0.085409461,2022/10/24,农业,食品、饮料与烟草,种植业,种植业,创业板,安徽省,合肥市,0
300088,长信科技,0,,0.02 ,1144300,7-42,0.04 ,0,0,5.88,-45.68747018,1722.9494,219295.688,222830.9571,-3535.2691,0.1199573,0.535174223,,计算机、通信和其他电子设备制造业,技术硬件与设备,光学光电子,光学光电,创业板,安徽省,芜湖市,0
300091,金通灵,4700,7月14日,0.03 ,338800,7/14/28,0.06 ,76000,221160,2.9,-29.10754051,145.4031,6104.2645,5872.8211,231.4434,0.046808033,0.045576527,,通用设备制造业,资本货物,通用设备,电气设备,创业板,江苏省,南通市,1
300093,金刚光伏,85900,7/14/28,0.03 ,54800,7/14/28,0.07 ,0,0,17.97,40.17160686,0,10819.3259,10739.5097,79.8162,0,0.078444816,2022/10/24,非金属矿物制品业,材料Ⅱ,玻璃玻纤,结构材料,创业板,甘肃省,酒泉市,1
300094,国联水产,192800,7月14日,0.03 ,193600,7/14/28,0.08 ,0,0,5.12,2.195608782,0,221.024,220.1262,0.8978,0,0.000933411,2022/10/24,农副食品加工业,食品、饮料与烟草,渔业,渔业,创业板,广东省,湛江市,1
300098,高新兴,920800,14/28,0.03 ,286600,7/14/28,0.06 ,0,0,3.4,-43.70860927,566.8398,18287.4114,18247.8466,39.5648,0.109610244,0.109825797,,软件和信息技术服务业,软件与服务,软件开发,计算机软件,创业板,广东省,广州市,1
300099,精准信息,0,,0.02 ,159600,7/14/28,0.06 ,38800,240560,6.14,-27.02181268,13.3852,2396.9636,2405.122,-8.1584,0.003762402,0.020710678,,专用设备制造业,技术硬件与设备,专用设备,专用机械,创业板,山东省,泰安市,0
300101,振芯科技,48300,14/28,0.03 ,59500,7/14/28,0.05 ,20300,430157,20.93,46.34417425,1303.7695,101784.2086,101273.3756,510.833,0.110760777,0.358878037,,计算机、通信和其他电子设备制造业,资本货物,军工电子Ⅱ,其他军工Ⅱ,创业板,四川省,成都市,1
300109,新开源,0,,0.02 ,17200,3月28日,0.06 ,5600,110488,19.75,24.54605596,341.442,10848.8584,10389.3636,459.4948,0.060628028,0.101722336,2022/10/24,化学原料和化学制品制造业,材料Ⅱ,化学制品,化学制药,创业板,河南省,焦作市,0
300110,华仁药业,0,,0.02 ,241400,7/14/28,0.06 ,0,0,4.02,-6.841991859,6.1104,6529.8831,6240.4343,289.4488,0.001287685,0.069057151,,医药制造业,制药、生物科技与生命科学,化学制药,化学制药,创业板,山东省,青岛市,0
300113,顺网科技,0,,0.02 ,203100,4月28日,0.07 ,6200,90768,14.13,-32.82412766,360.688,125642.3385,126792.9933,-1150.6548,0.036780984,0.611811266,,互联网和相关服务,软件与服务,游戏Ⅱ,文化娱乐,创业板,浙江省,杭州市,0
300114,中航电测,39800,14/28,0.03 ,20700,7/14/28,0.08 ,2600,124202,47.74,242.4875754,5014.7863,40394.8768,35374.9854,5019.8914,0.177810977,0.150206182,2022/10/24,计算机、通信和其他电子设备制造业,技术硬件与设备,军工电子Ⅱ,其他军工Ⅱ,创业板,陕西省,汉中市,1
300115,长盈精密,0,,0.04 ,358900,3-42,0.05 ,0,0,9.72,-51.48789356,567.3291,216060.2765,217207.0764,-1146.7999,0.048787647,0.665953979,,计算机、通信和其他电子设备制造业,技术硬件与设备,消费电子,消费电子,创业板,广东省,深圳市,0
300116,保力新,517300,7月14日,0.03 ,578000,7/14/28,0.08 ,0,0,1.64,-13.68421053,0,0,0,0,0,0,2022/10/24,电气机械和器材制造业,资本货物,电池,新能源动力系统,创业板,陕西省,西安市,1
300117,嘉寓股份,0,,0.02 ,313400,7/14/28,0.07 ,0,0,3.11,-7.256098732,0,0,0,0,0,0,2022/10/24,建筑装饰和其他建筑业,资本货物,专业工程,建筑施工,创业板,北京,北京市,0
300118,东方日升,34400,7/14/28,0.03 ,50400,7/14/28,0.06 ,0,0,20.1,30.23817518,2590.1865,513383.921,507360.6299,6023.2911,0.139984942,0.674656113,,电气机械和器材制造业,半导体与半导体生产设备,光伏设备,电源设备,创业板,浙江省,宁波市,1
300122,智飞生物,0,,0.02 ,384100,7/14/28,0.05 ,0,0,44.79,-49.88205577,3410.1585,811542.6936,805301.2696,6241.424,0.053597759,0.650967644,,医药制造业,制药、生物科技与生命科学,生物制品,生物医药Ⅱ,创业板,重庆,重庆市,0
300123,亚光科技,0,,0.02 ,256800,3月28日,0.06 ,0,0,6.72,-64.35013263,952.4673,100666.7891,98327.7626,2339.0265,0.143515068,0.494855397,,铁路、船舶、航空航天和其他运输设备制造业,资本货物,军工电子Ⅱ,其他军工Ⅱ,创业板,湖南省,沅江市,0
300124,汇川技术,0,,0.02 ,1250900,7/14/28,0.05 ,200,13380,67.92,92.14555496,27902.969,605728.3741,593464.7299,12263.6442,0.177310571,0.76995431,,电气机械和器材制造业,资本货物,自动化设备,电气设备,创业板,广东省,深圳市,0
300125,聆达股份,0,,0.02 ,62000,7/14/28,0.06 ,0,0,15.86,-14.31658563,0,26.9947,26.7954,0.1993,0,0.000244744,2022/10/24,电气机械和器材制造业,公用事业Ⅱ,电力,电源设备,创业板,辽宁省,大连市,0
300128,锦富技术,22900,14/28,0.03 ,228200,7/14/28,0.06 ,0,0,4.33,24.06876791,0,932.1861,923.4278,8.7583,0,0.009853281,,计算机、通信和其他电子设备制造业,技术硬件与设备,光学光电子,光学光电,创业板,江苏省,苏州市,1
300129,泰胜风能,0,,0.02 ,255100,4月28日,0.06 ,36400,301756,8.36,78.02626369,95.6384,3000.2761,2904.2949,95.9812,0.018290709,0.01524563,2022/10/24,电气机械和器材制造业,资本货物,风电设备,电源设备,创业板,上海,上海市,0
300130,新国都,3400,14/28,0.03 ,296800,7/14/28,0.08 ,5600,128408,23.01,51.99654773,1229.942,30594.8486,29261.5919,1333.2567,0.131648224,0.143733254,,专用设备制造业,技术硬件与设备,计算机设备,计算机设备,创业板,广东省,深圳市,1
300131,英唐智控,0,,0.02 ,291200,3月28日,0.06 ,0,0,5.14,-25.18195051,635.1225,8657.7744,8009.6695,648.1049,0.120160694,0.039118055,2022/10/24,批发业,技术硬件与设备,其他电子Ⅱ,消费电子,创业板,广东省,深圳市,0
300133,华策影视,0,,0.02 ,186800,7/14/28,0.06 ,0,0,6.01,-26.11826897,320.5325,57984.0222,59338.7046,-1354.6824,0.032754505,0.346177838,,广播、电视、电影和影视录音制作业,媒体Ⅱ,影视院线,文化娱乐,创业板,浙江省,杭州市,0
300134,大富科技,23100,14,0.03 ,120200,3月28日,0.06 ,4900,44149,8.88,-35.65217391,316.9414,43342.5705,43546.2581,-203.6876,0.050099238,0.477070286,,计算机、通信和其他电子设备制造业,技术硬件与设备,通信设备,通信设备,创业板,安徽省,蚌埠市,1
300136,信维通信,0,,0.02 ,252700,3-42,0.05 ,0,0,16.74,-70.64825823,3304.8326,265575.1527,259184.6511,6390.5016,0.239455958,0.675926596,,计算机、通信和其他电子设备制造业,技术硬件与设备,消费电子,通信设备,创业板,广东省,深圳市,0
300139,晓程科技,162400,7月14日,0.03 ,105000,7/14/28,0.07 ,0,0,9.44,1.178992497,0,0,0,0,0,0,,计算机、通信和其他电子设备制造业,半导体与半导体生产设备,贵金属,贵金属,创业板,北京,北京市,1
300142,沃森生物,0,,0.02 ,917600,3月28日,0.05 ,3600,91980,25.53,-60.45980318,14468.6553,862106.7029,846127.3768,15979.3261,0.361545323,0.671303753,,医药制造业,制药、生物科技与生命科学,生物制品,生物医药Ⅱ,创业板,云南省,昆明市,0
300143,盈康生命,0,,0.02 ,136500,3月28日,0.05 ,0,0,10.09,-55.60932688,18.0611,3496.1776,3486.2279,9.9497,0.002787495,0.043086673,2022/10/24,卫生,医疗保健设备与服务,医疗服务,其他医药医疗,创业板,山东省,青岛市,0
300144,宋城演艺,0,,0.02 ,889400,7-42,0.05 ,19600,240492,12.29,-28.41042182,1121.347,188588.1588,186979.5078,1608.651,0.039884194,0.582628259,,文化艺术业,消费者服务Ⅱ,旅游及景区,旅游及休闲,创业板,浙江省,杭州市,0
300145,中金环境,0,,0.02 ,344800,7/14/28,0.05 ,0,0,2.87,-16.32653061,0.1148,4130.1093,4112.0578,18.0515,2.11E-05,0.059399569,,通用设备制造业,商业和专业服务,通用设备,通用设备,创业板,浙江省,杭州市,0
300146,汤臣倍健,0,,0.02 ,521300,4-42,0.05 ,0,0,19.34,-13.39110809,1312.1648,178542.6816,177378.8833,1163.7983,0.060049326,0.718588453,,食品制造业,食品、饮料与烟草,食品加工,食品,创业板,广东省,珠海市,0
300147,香雪制药,0,,0.02 ,183400,7/14/28,0.06 ,0,0,5.27,-46.44308943,9.1698,9141.1009,19388.5048,-10247.4039,0.002646867,0.07147629,,医药制造业,制药、生物科技与生命科学,中药Ⅱ,中药生产,创业板,广东省,广州市,0
300149,睿智医药,457300,14/28,0.03 ,61100,4月28日,0.07 ,22000,173140,8,-57.35137649,2314.5192,15252.2599,12438.9629,2813.297,0.579894792,0.2275407,2022/10/24,研究和试验发展,制药、生物科技与生命科学,医疗服务,生物医药Ⅱ,创业板,广东省,江门市,1
300151,昌红科技,1228900,14/182,0.04 ,61400,7/14/28,0.05 ,0,0,15.85,-21.01427638,297.0131,8915.8779,8580.1591,335.7188,0.058395303,0.0839685,2022/10/24,专用设备制造业,资本货物,专用设备,专用机械,创业板,广东省,深圳市,1
300152,新动力,0,,0.02 ,332200,7/14/28,0.05 ,0,0,3.02,10.2189781,0,10.4628,10.5636,-0.1008,0,0.000123971,,生态保护和环境治理业,商业和专业服务,环境治理,环保及公用事业,创业板,河北省,保定市,0
300157,恒泰艾普,0,,0.02 ,293200,7/14/28,0.06 ,0,0,3.42,-23.48993289,0,979.5118,965.2622,14.2496,0,0.010618142,,开采辅助活动,能源Ⅱ,通用设备,专用机械,创业板,北京,北京市,0
300158,振东制药,6900,14/28,0.03 ,219400,7/14/28,0.06 ,0,0,5.5,17.75353282,144.6418,7572.9607,7317.3724,255.5883,0.025680677,0.033614471,2022/10/24,医药制造业,制药、生物科技与生命科学,中药Ⅱ,中药生产,创业板,山西省,长治市,1
300166,东方国信,0,,0.03 ,190100,7/14/28,0.06 ,91900,876726,9.33,-31.39705882,1398.929,169532.9103,169544.9847,-12.0744,0.163081489,0.488069958,,软件和信息技术服务业,软件与服务,IT服务Ⅱ,计算机软件,创业板,北京,北京市,0
300168,万达信息,48100,14,0.03 ,101600,7/14/28,0.06 ,12200,119682,9.58,-62.13438735,273.6048,288564.1578,289831.4243,-1267.2665,0.020979547,1.634913779,,软件和信息技术服务业,软件与服务,IT服务Ⅱ,计算机软件,创业板,上海,上海市,1
300170,汉得信息,500000,14/28,0.03 ,102800,7/14/28,0.07 ,21600,203256,9.34,-2.896568236,551.6876,38114.6563,37392.4065,722.2498,0.062824296,0.188217525,,软件和信息技术服务业,软件与服务,IT服务Ⅱ,云服务,创业板,上海,上海市,1
300171,东富龙,0,,0.02 ,85600,7/14/28,0.06 ,0,0,20.86,8.061141964,335.8168,31341.6537,30425.9323,915.7214,0.028825035,0.185720941,2022/10/24,专用设备制造业,资本货物,医疗器械,其他医药医疗,创业板,上海,上海市,0
300174,元力股份,39000,14,0.03 ,58000,7/14/28,0.06 ,0,0,17.3,-6.339539223,259.5,862.929,591.8506,271.0784,0.041394902,0.013104494,,化学原料和化学制品制造业,材料Ⅱ,化学制品,其他化学制品Ⅱ,创业板,福建省,南平市,1
300177,中海达,131000,14,0.03 ,151600,7/14/28,0.06 ,0,0,6.48,-39.73610311,14.9532,9178.0532,9110.4562,67.597,0.003806229,0.074172061,,计算机、通信和其他电子设备制造业,资本货物,军工电子Ⅱ,计算机软件,创业板,广东省,广州市,1
300179,四方达,0,,0.02 ,112000,7/14/28,0.06 ,0,0,8.91,60.42369284,31.7196,592.0757,552.2181,39.8576,0.009466914,0.004362871,2022/10/24,非金属矿物制品业,材料Ⅱ,通用设备,专用材料Ⅱ,创业板,河南省,郑州市,0
300180,华峰超纤,0,,0.02 ,319100,7/14/28,0.06 ,0,0,3.8,-46.40338505,289.5452,18753.972,19368.5867,-614.6147,0.052182822,0.205953825,,橡胶和塑料制品业,材料Ⅱ,塑料,塑料及制品,创业板,上海,上海市,0
300182,捷成股份,366300,14,0.03 ,304300,7-42,0.05 ,26600,135128,5.03,-7.706422018,1237.2578,134937.4519,135445.8623,-508.4104,0.111149347,0.30815003,,广播、电视、电影和影视录音制作业,软件与服务,影视院线,文化娱乐,创业板,北京,北京市,1
300183,东软载波,0,,0.02 ,76200,7/14/28,0.06 ,1700,24735,14.46,-32.87468121,1628.9566,20404.3556,18661.6997,1742.6559,0.335824397,0.191316615,,软件和信息技术服务业,半导体与半导体生产设备,通信设备,通信设备,创业板,山东省,青岛市,0
300185,通裕重工,0,,0.02 ,609900,7/14/28,0.05 ,0,0,2.54,4.838173543,319.9384,4533.0294,4216.1239,316.9055,0.033995826,0.016885098,2022/10/24,通用设备制造业,资本货物,风电设备,电源设备,创业板,山东省,禹城市,0
300188,美亚柏科,0,,0.04 ,67000,4月28日,0.06 ,6300,105588,16.6,-13.14373367,992.3646,91121.4392,89896.8251,1224.6141,0.082540453,0.407495628,,软件和信息技术服务业,软件与服务,软件开发,计算机软件,创业板,福建省,厦门市,0
300189,神农科技,400100,7月14日,0.03 ,268800,7/14/28,0.07 ,70600,250630,3.54,-35.98553345,10.9032,93.3947,84.1257,9.269,0.003198173,0.000425932,,农业,食品、饮料与烟草,种植业,种植业,创业板,海南省,海口市,1
300191,潜能恒信,0,,0.02 ,54600,7/14/28,0.06 ,12800,233344,18.22,-11.19601392,227.2034,10236.0346,9898.1608,337.8738,0.056663789,0.122702609,,开采辅助活动,能源Ⅱ,油服工程,专用机械,创业板,北京,北京市,0
300194,福安药业,111000,14,0.03 ,251800,7/14/28,0.05 ,71000,274770,3.86,-31.17203058,13.703,7331.4449,7133.8335,197.6114,0.003674478,0.075065519,,医药制造业,制药、生物科技与生命科学,化学制药,化学制药,创业板,重庆,重庆市,1
300197,节能铁汉,941000,14,0.03 ,398400,7/14/28,0.06 ,0,0,2.57,-11.37931034,0,4968.039,5687.1831,-719.1441,0,0.080450249,,生态保护和环境治理业,资本货物,基础建设,建筑施工,创业板,广东省,深圳市,1
300199,翰宇药业,904900,7/14/28,0.03 ,97000,7/14/28,0.08 ,8600,84538,9.8,26.77878396,99.96,30749.6627,30361.3874,388.2753,0.015314538,0.089483913,,医药制造业,制药、生物科技与生命科学,化学制药,化学制药,创业板,广东省,深圳市,1
300203,聚光科技,0,,0.02 ,85100,7/14/28,0.06 ,8500,139315,16.53,4.14762044,243.3034,54525.4319,54142.3836,383.0483,0.032545582,0.451775523,,仪器仪表制造业,技术硬件与设备,环保设备Ⅱ,环保及公用事业,创业板,浙江省,杭州市,0
300205,天喻信息,0,,0.02 ,102800,7/14/28,0.06 ,0,0,12.64,1.739727733,82.0462,23294.5326,23184.9329,109.5997,0.015237396,0.192326093,,计算机、通信和其他电子设备制造业,技术硬件与设备,通信设备,通信设备,创业板,湖北省,武汉市,0
300207,欣旺达,0,,0.02 ,126300,7/14/28,0.06 ,200,2928,14.68,-38.14781275,2486.8903,574015.2482,560976.4525,13038.7957,0.09802493,0.799443505,,电气机械和器材制造业,资本货物,电池,消费电子,创业板,广东省,深圳市,0
300208,青岛中程,0,,0.02 ,149700,3月28日,0.06 ,0,0,8.13,22.62443439,94.0422,5027.893,4911.0457,116.8473,0.016829559,0.024728593,2022/10/24,电气机械和器材制造业,资本货物,综合Ⅱ,电气设备,创业板,山东省,青岛市,0
300212,易华录,0,,0.03 ,74800,7-42,0.07 ,4800,136512,27.88,-26.83985275,2607.2763,231377.7953,231220.1524,157.6429,0.145956658,0.610775019,,软件和信息技术服务业,软件与服务,IT服务Ⅱ,计算机软件,创业板,北京,北京市,0
300217,东方电热,3200,14,0.03 ,187800,7/14/28,0.06 ,300,1629,5.38,85.05293335,258.6446,11294.8969,10906.4191,388.4778,0.038874374,0.057362912,2022/10/24,电气机械和器材制造业,耐用消费品与服装,家电零部件Ⅱ,照明电工及其他,创业板,江苏省,镇江市,1
300219,鸿利智汇,183500,14/28,0.03 ,144000,7/14/28,0.06 ,0,0,6.78,-45.97609562,0.2712,2032.4418,2030.7779,1.6639,5.66E-05,0.025362397,2022/10/24,计算机、通信和其他电子设备制造业,半导体与半导体生产设备,光学光电子,光学光电,创业板,广东省,广州市,1
